Method,Robots,Tasks,Candidates,Score,Task Normalized Score,Score Density,Length
rank_assignments_majority_judgment,100,125,10,91.87698915593647,0.9187698915593647,0.0073501591324749175,271.7
rank_assignments_cumulative_voting,100,125,10,94.61918634775775,0.9461918634775774,0.00756953490782062,1512.3
rank_assignments_condorcet_method,100,125,10,94.61918634775773,0.9461918634775773,0.007569534907820618,10799.4
rank_assignments_range,100,125,10,94.61918634775775,0.9461918634775774,0.00756953490782062,131.9
cbba_task_allocation,100,125,,92.65523074094497,0.9454615381729079,0.007412418459275598,5760.9
ssia_task_allocation,100,125,,91.7994937325764,0.917994937325764,0.007343959498606112,658.8
ilp_task_allocation,100,125,,94.61918634775773,0.9461918634775773,0.007569534907820618,253172.5
jv_task_allocation,100,125,,94.61918634775773,0.9461918634775773,0.007569534907820618,172.3
rank_assignments_borda,100,125,10,91.36928588582721,0.9136928588582721,0.0073095428708661765,1372.5
rank_assignments_approval,100,125,10,89.60863399284449,0.8960863399284449,0.007168690719427559,1325.2
rank_assignments_majority_judgment,100,125,10,89.80667102997926,0.8980667102997926,0.007184533682398341,259.6
rank_assignments_cumulative_voting,100,125,10,92.26809705907448,0.9226809705907448,0.007381447764725958,1468.9
rank_assignments_condorcet_method,100,125,10,92.26809705907446,0.9226809705907446,0.007381447764725957,11020.9
rank_assignments_range,100,125,10,92.42765179005775,0.9242765179005775,0.00739421214320462,138.1
cbba_task_allocation,100,125,,87.52468007505597,0.9411255922049029,0.007001974406004478,6162.3
ssia_task_allocation,100,125,,91.04330781323259,0.9104330781323259,0.007283464625058607,664.2
ilp_task_allocation,100,125,,92.42765179005777,0.9242765179005776,0.007394212143204622,303318.8
jv_task_allocation,100,125,,92.42765179005774,0.9242765179005774,0.007394212143204619,220.4
rank_assignments_borda,100,125,10,90.14718764267636,0.9014718764267635,0.0072117750114141085,1411.5
rank_assignments_approval,100,125,10,89.59135949737451,0.8959135949737451,0.007167308759789961,1278.1
rank_assignments_majority_judgment,100,125,10,89.23122214099652,0.8923122214099652,0.007138497771279722,280.2
rank_assignments_cumulative_voting,100,125,10,91.4221214672342,0.9142212146723421,0.007313769717378737,1520.9
rank_assignments_condorcet_method,100,125,10,91.26596809679512,0.9126596809679512,0.00730127744774361,10504.7
rank_assignments_range,100,125,10,91.42212146723423,0.9142212146723423,0.007313769717378738,123.5
cbba_task_allocation,100,125,,88.2102839584042,0.9285293048253074,0.007056822716672336,8138.7
ssia_task_allocation,100,125,,84.18811762646341,0.8956182726219512,0.006735049410117073,661.6
ilp_task_allocation,100,125,,91.42212146723419,0.914221214672342,0.007313769717378736,242219.7
jv_task_allocation,100,125,,91.42212146723416,0.9142212146723416,0.007313769717378733,245.5
rank_assignments_borda,100,125,25,90.90090142872094,0.9090090142872094,0.007272072114297676,3375.5
rank_assignments_approval,100,125,25,90.47164972804067,0.9047164972804067,0.007237731978243254,3157.4
rank_assignments_majority_judgment,100,125,25,90.82335040831275,0.9082335040831275,0.00726586803266502,617.8
rank_assignments_cumulative_voting,100,125,25,91.85470476823858,0.9185470476823858,0.007348376381459086,3700.8
rank_assignments_condorcet_method,100,125,25,91.8070857206195,0.918070857206195,0.00734456685764956,74985.6
rank_assignments_range,100,125,25,91.83089524442906,0.9183089524442906,0.007346471619554325,327.1
cbba_task_allocation,100,125,,86.42040473243475,0.9393522253525516,0.00691363237859478,9264.3
ssia_task_allocation,100,125,,85.63689400757065,0.9014409895533753,0.0068509515206056516,745.3
ilp_task_allocation,100,125,,91.85470476823856,0.9185470476823856,0.007348376381459085,249909.1
jv_task_allocation,100,125,,91.8547047682385,0.918547047682385,0.007348376381459081,188.4
rank_assignments_borda,100,125,25,90.3125959862802,0.903125959862802,0.007225007678902416,3231.0
rank_assignments_approval,100,125,25,91.06802325223379,0.9106802325223379,0.007285441860178703,3057.0
rank_assignments_majority_judgment,100,125,25,90.43162381207493,0.9043162381207493,0.0072345299049659945,585.4
rank_assignments_cumulative_voting,100,125,25,92.53450685330387,0.9253450685330387,0.007402760548264309,3688.4
rank_assignments_condorcet_method,100,125,25,92.55831637711336,0.9255831637711336,0.007404665310169069,69739.4
rank_assignments_range,100,125,25,92.60593542473242,0.9260593542473242,0.007408474833978594,307.7
cbba_task_allocation,100,125,,89.49011014725298,0.9420011594447681,0.007159208811780238,7062.2
ssia_task_allocation,100,125,,89.19714071067449,0.8919714071067449,0.007135771256853959,627.0
ilp_task_allocation,100,125,,92.60593542473242,0.9260593542473242,0.007408474833978594,245359.8
jv_task_allocation,100,125,,92.60593542473238,0.9260593542473238,0.00740847483397859,225.3
rank_assignments_borda,100,125,25,91.27852704769998,0.9127852704769999,0.007302282163815998,3387.4
rank_assignments_approval,100,125,25,91.73740150657443,0.9173740150657443,0.007338992120525955,3180.6
rank_assignments_majority_judgment,100,125,25,90.95368220481002,0.9095368220481003,0.007276294576384802,930.6
rank_assignments_cumulative_voting,100,125,25,93.27470879726519,0.9327470879726519,0.007461976703781215,3632.4
rank_assignments_condorcet_method,100,125,25,93.05392957648598,0.9305392957648598,0.007444314366118879,70278.0
rank_assignments_range,100,125,25,93.27470879726519,0.9327470879726519,0.007461976703781215,304.9
cbba_task_allocation,100,125,,89.86976787352728,0.9459975565634451,0.007189581429882182,7671.7
ssia_task_allocation,100,125,,91.03425728237755,0.9103425728237755,0.007282740582590205,638.8
ilp_task_allocation,100,125,,93.27470879726518,0.9327470879726518,0.007461976703781214,280389.4
jv_task_allocation,100,125,,93.27470879726519,0.9327470879726519,0.007461976703781215,258.6
rank_assignments_borda,100,125,25,92.0264612918748,0.920264612918748,0.0073621169033499835,3609.4
rank_assignments_approval,100,125,25,90.93648960942194,0.9093648960942194,0.007274919168753755,3202.0
rank_assignments_majority_judgment,100,125,25,92.0187667307968,0.920187667307968,0.0073615013384637435,651.9
rank_assignments_cumulative_voting,100,125,25,93.90750155486997,0.9390750155486997,0.007512600124389597,3774.1
rank_assignments_condorcet_method,100,125,25,93.77824985418968,0.9377824985418968,0.007502259988335175,73436.0
rank_assignments_range,100,125,25,93.95550767054524,0.9395550767054525,0.0075164406136436195,451.9
cbba_task_allocation,100,125,,91.53091996400268,0.9339889792245171,0.007322473597120214,8470.2
ssia_task_allocation,100,125,,88.7971114166603,0.9154341383160856,0.007103768913332824,667.7
ilp_task_allocation,100,125,,93.95550767054524,0.9395550767054525,0.0075164406136436195,257020.4
jv_task_allocation,100,125,,93.95550767054527,0.9395550767054527,0.007516440613643622,224.6
rank_assignments_borda,100,125,25,89.97408385829432,0.8997408385829432,0.007197926708663546,3515.5
rank_assignments_approval,100,125,25,90.30929825441103,0.9030929825441103,0.007224743860352882,3170.6
rank_assignments_majority_judgment,100,125,25,90.25574008731903,0.9025574008731903,0.007220459206985522,771.8
rank_assignments_cumulative_voting,100,125,25,92.15288396491401,0.9215288396491401,0.007372230717193121,3898.9
rank_assignments_condorcet_method,100,125,25,91.62621365628881,0.9162621365628881,0.007330097092503105,74429.6
rank_assignments_range,100,125,25,92.06104723022013,0.9206104723022013,0.00736488377841761,460.7
cbba_task_allocation,100,125,,85.96976382690664,0.9447226794165565,0.006877581106152532,8992.9
ssia_task_allocation,100,125,,89.55941653009317,0.8955941653009317,0.007164753322407454,655.5
ilp_task_allocation,100,125,,92.15288396491401,0.9215288396491401,0.007372230717193121,251317.0
jv_task_allocation,100,125,,92.15288396491397,0.9215288396491397,0.007372230717193118,244.2
rank_assignments_borda,100,125,50,91.87478823418672,0.9187478823418672,0.007349983058734938,6943.4
rank_assignments_approval,100,125,50,91.3011034958403,0.913011034958403,0.007304088279667224,6320.6
rank_assignments_majority_judgment,100,125,50,91.53123102596784,0.9153123102596784,0.007322498482077428,1251.4
rank_assignments_cumulative_voting,100,125,50,93.8487152419483,0.938487152419483,0.007507897219355864,7491.2
rank_assignments_condorcet_method,100,125,50,93.89672135762356,0.9389672135762356,0.007511737708609885,299570.5
rank_assignments_range,100,125,50,93.89672135762356,0.9389672135762356,0.007511737708609885,650.2
cbba_task_allocation,100,125,,93.01505290076712,0.9395459888966375,0.007441204232061369,5515.5
ssia_task_allocation,100,125,,91.4009038918813,0.914009038918813,0.007312072311350504,680.7
ilp_task_allocation,100,125,,93.89672135762358,0.9389672135762358,0.007511737708609886,284544.5
jv_task_allocation,100,125,,93.89672135762353,0.9389672135762354,0.007511737708609883,187.2
rank_assignments_borda,100,125,50,91.98479271186035,0.9198479271186035,0.007358783416948828,6908.4
rank_assignments_approval,100,125,50,90.86234945031936,0.9086234945031936,0.007268987956025549,6817.6
rank_assignments_majority_judgment,100,125,50,91.15691351931949,0.9115691351931949,0.007292553081545559,1197.9
rank_assignments_cumulative_voting,100,125,50,93.14842749203649,0.9314842749203649,0.007451874199362919,7512.4
rank_assignments_condorcet_method,100,125,50,93.12461796822699,0.9312461796822699,0.007449969437458159,293942.1
rank_assignments_range,100,125,50,93.1484274920365,0.931484274920365,0.00745187419936292,685.0
cbba_task_allocation,100,125,,90.4955162564185,0.942661627671026,0.00723964130051348,5797.9
ssia_task_allocation,100,125,,88.64071014672514,0.9044970423135218,0.007091256811738012,646.2
ilp_task_allocation,100,125,,93.1484274920365,0.931484274920365,0.00745187419936292,254554.1
jv_task_allocation,100,125,,93.14842749203648,0.9314842749203648,0.007451874199362918,261.0
rank_assignments_borda,100,125,50,91.26004929839515,0.9126004929839514,0.007300803943871612,6856.4
rank_assignments_approval,100,125,50,91.83743080058869,0.9183743080058869,0.007346994464047095,6417.1
rank_assignments_majority_judgment,100,125,50,91.61031782685914,0.9161031782685914,0.0073288254261487315,1196.7
rank_assignments_cumulative_voting,100,125,50,94.20162023169539,0.9420162023169538,0.007536129618535631,7686.2
rank_assignments_condorcet_method,100,125,50,94.14039574189947,0.9414039574189946,0.007531231659351958,303598.2
rank_assignments_range,100,125,50,94.20162023169539,0.9420162023169538,0.007536129618535631,659.1
cbba_task_allocation,100,125,,89.42861629327793,0.9513682584391269,0.007154289303462234,5402.9
ssia_task_allocation,100,125,,91.41129702107139,0.9141129702107139,0.007312903761685711,652.8
ilp_task_allocation,100,125,,94.20162023169539,0.9420162023169538,0.007536129618535631,264707.3
jv_task_allocation,100,125,,94.20162023169539,0.9420162023169538,0.007536129618535631,243.2
rank_assignments_borda,100,125,50,88.51849463954727,0.9032499453015027,0.007081479571163782,6967.3
rank_assignments_approval,100,125,50,88.17842042804448,0.8997798002861681,0.007054273634243558,6343.6
rank_assignments_majority_judgment,100,125,50,88.24261337795173,0.9004348303872626,0.007059409070236138,1677.1
rank_assignments_cumulative_voting,100,125,50,89.81929859749405,0.9165234550764699,0.007185543887799524,7909.7
rank_assignments_condorcet_method,100,125,50,89.77539012501418,0.9160754094389203,0.007182031210001135,305153.9
rank_assignments_range,100,125,50,89.86691764511312,0.9170093637256441,0.00718935341160905,676.0
cbba_task_allocation,100,125,,84.59588291543179,0.9399542546159088,0.006767670633234543,6191.3
ssia_task_allocation,100,125,,85.18073465517068,0.9061780282464966,0.0068144587724136545,727.9
ilp_task_allocation,100,125,,89.86691764511312,0.9170093637256441,0.00718935341160905,259288.2
jv_task_allocation,100,125,,89.86691764511312,0.9170093637256441,0.00718935341160905,330.7
rank_assignments_borda,100,125,50,91.29316895256741,0.9129316895256742,0.007303453516205393,6966.6
rank_assignments_approval,100,125,50,89.61857038172823,0.8961857038172824,0.0071694856305382585,6420.2
rank_assignments_majority_judgment,100,125,50,90.73934960250743,0.9073934960250744,0.007259147968200595,1175.7
rank_assignments_cumulative_voting,100,125,50,92.50511088180255,0.9250511088180255,0.007400408870544204,7507.9
rank_assignments_condorcet_method,100,125,50,92.48130135799303,0.9248130135799303,0.007398504108639442,304742.3
rank_assignments_range,100,125,50,92.50511088180257,0.9250511088180257,0.007400408870544205,680.1
cbba_task_allocation,100,125,,86.89053873715524,0.9444623775777743,0.006951243098972419,5547.6
ssia_task_allocation,100,125,,89.52053906264426,0.8952053906264426,0.007161643125011541,689.5
ilp_task_allocation,100,125,,92.50511088180258,0.9250511088180258,0.007400408870544206,289431.5
jv_task_allocation,100,125,,92.50511088180252,0.9250511088180252,0.007400408870544202,216.6
rank_assignments_borda,100,125,100,92.46614817141128,0.9246614817141128,0.007397291853712902,13443.4
rank_assignments_approval,100,125,100,91.77088403704941,0.9177088403704942,0.007341670722963953,12578.8
rank_assignments_majority_judgment,100,125,100,91.55851765250259,0.9155851765250259,0.007324681412200207,2312.5
rank_assignments_cumulative_voting,100,125,100,93.97656602017501,0.9397656602017501,0.007518125281614001,15574.5
rank_assignments_condorcet_method,100,125,100,93.96597487048614,0.9396597487048614,0.007517277989638891,1195594.5
rank_assignments_range,100,125,100,93.97656602017501,0.9397656602017501,0.007518125281614001,1301.9
cbba_task_allocation,100,125,,93.65761226513102,0.9365761226513102,0.007492608981210481,5882.4
ssia_task_allocation,100,125,,91.82248654278726,0.9182248654278726,0.007345798923422981,633.6
ilp_task_allocation,100,125,,93.976566020175,0.93976566020175,0.007518125281614,243452.8
jv_task_allocation,100,125,,93.976566020175,0.93976566020175,0.007518125281614,225.0
rank_assignments_borda,100,125,100,91.82218568534353,0.9182218568534353,0.0073457748548274825,13479.8
rank_assignments_approval,100,125,100,91.26171333915694,0.9126171333915694,0.007300937067132555,12000.8
rank_assignments_majority_judgment,100,125,100,91.24875210138366,0.9124875210138366,0.007299900168110693,2228.1
rank_assignments_cumulative_voting,100,125,100,93.13523102244902,0.9313523102244902,0.007450818481795921,14035.6
rank_assignments_condorcet_method,100,125,100,92.77509366607106,0.9277509366607106,0.007422007493285684,1156972.1
rank_assignments_range,100,125,100,93.13523102244905,0.9313523102244905,0.007450818481795924,1296.2
cbba_task_allocation,100,125,,88.0419784103994,0.9466879398967677,0.007043358272831952,7075.6
ssia_task_allocation,100,125,,87.15644639855167,0.8985200659644501,0.0069725157118841335,648.2
ilp_task_allocation,100,125,,93.13523102244905,0.9313523102244905,0.007450818481795924,264292.0
jv_task_allocation,100,125,,93.13523102244896,0.9313523102244896,0.007450818481795917,195.7
rank_assignments_borda,100,125,100,93.16286688993453,0.9316286688993454,0.007453029351194762,13123.1
rank_assignments_approval,100,125,100,91.08383735752155,0.9108383735752155,0.0072867069886017235,12010.6
rank_assignments_majority_judgment,100,125,100,92.82505078068988,0.9282505078068988,0.00742600406245519,2412.1
rank_assignments_cumulative_voting,100,125,100,93.7143682301577,0.9371436823015771,0.007497149458412616,14207.0
rank_assignments_condorcet_method,100,125,100,93.22107330453193,0.9322107330453193,0.007457685864362554,1167942.9
rank_assignments_range,100,125,100,93.7143682301577,0.9371436823015771,0.007497149458412616,1297.7
cbba_task_allocation,100,125,,90.10563861390926,0.9484804064622028,0.007208451089112741,9104.4
ssia_task_allocation,100,125,,91.85210569421089,0.918521056942109,0.007348168455536872,642.7
ilp_task_allocation,100,125,,93.7143682301577,0.9371436823015771,0.007497149458412616,269784.9
jv_task_allocation,100,125,,93.71436823015766,0.9371436823015766,0.007497149458412613,226.2
rank_assignments_borda,100,125,100,91.40173520850209,0.9140173520850209,0.007312138816680167,13285.4
rank_assignments_approval,100,125,100,91.88224870706068,0.9188224870706069,0.007350579896564855,12095.8
rank_assignments_majority_judgment,100,125,100,91.02174029316882,0.9102174029316882,0.0072817392234535054,2194.9
rank_assignments_cumulative_voting,100,125,100,93.48281373845279,0.9348281373845279,0.007478625099076223,13844.8
rank_assignments_condorcet_method,100,125,100,93.2957389085208,0.9329573890852081,0.0074636591126816644,1158208.6
rank_assignments_range,100,125,100,93.4828137384528,0.9348281373845281,0.007478625099076225,1308.8
cbba_task_allocation,100,125,,87.40266206055675,0.9500289354408342,0.00699221296484454,5815.0
ssia_task_allocation,100,125,,89.53208952532246,0.8953208952532247,0.007162567162025797,641.0
ilp_task_allocation,100,125,,93.48281373845279,0.9348281373845279,0.007478625099076223,243464.4
jv_task_allocation,100,125,,93.48281373845276,0.9348281373845276,0.007478625099076221,174.6
rank_assignments_borda,100,125,100,87.63506238393452,0.8942353304483115,0.007010804990714762,13082.1
rank_assignments_approval,100,125,100,87.9173753091046,0.8971160745827,0.007033390024728368,11854.2
rank_assignments_majority_judgment,100,125,100,86.98231037403966,0.8875745956534659,0.006958584829923172,2331.1
rank_assignments_cumulative_voting,100,125,100,88.80352249525177,0.9061583928086915,0.007104281799620141,14406.4
rank_assignments_condorcet_method,100,125,100,88.80352249525177,0.9061583928086915,0.007104281799620141,1173591.9
rank_assignments_range,100,125,100,88.81372657688443,0.9062625160906574,0.007105098126150755,1309.1
cbba_task_allocation,100,125,,87.10562515449728,0.9073502620260133,0.006968450012359782,13609.9
ssia_task_allocation,100,125,,78.63957691702046,0.8936315558752326,0.006291166153361637,740.7
ilp_task_allocation,100,125,,88.81372657688442,0.9062625160906573,0.007105098126150754,239336.2
jv_task_allocation,100,125,,88.8137265768844,0.9062625160906572,0.007105098126150753,175.6
rank_assignments_borda,100,150,10,91.82769788634447,0.9182769788634446,0.006121846525756298,1307.9
rank_assignments_approval,100,150,10,92.13372242469984,0.9213372242469984,0.006142248161646656,1174.2
rank_assignments_majority_judgment,100,150,10,91.23942798378889,0.9123942798378889,0.006082628532252592,259.2
rank_assignments_cumulative_voting,100,150,10,94.35205643100377,0.9435205643100377,0.006290137095400251,1453.4
rank_assignments_condorcet_method,100,150,10,94.30405031532847,0.9430405031532847,0.006286936687688565,10563.9
rank_assignments_range,100,150,10,94.35205643100376,0.9435205643100376,0.0062901370954002505,134.8
cbba_task_allocation,100,150,,93.65784987213556,0.9460388875973289,0.00624385665814237,6277.5
ssia_task_allocation,100,150,,90.70444442098571,0.9070444442098571,0.0060469629613990475,736.5
ilp_task_allocation,100,150,,94.40006254667905,0.9440006254667905,0.006293337503111937,278444.4
jv_task_allocation,100,150,,94.40006254667905,0.9440006254667905,0.006293337503111937,252.8
rank_assignments_borda,100,150,10,92.2176415943333,0.922176415943333,0.0061478427729555534,1407.0
rank_assignments_approval,100,150,10,91.9755824274621,0.919755824274621,0.00613170549516414,1191.7
rank_assignments_majority_judgment,100,150,10,92.97897974138571,0.9297897974138571,0.006198598649425714,252.4
rank_assignments_cumulative_voting,100,150,10,95.18784579912398,0.9518784579912398,0.006345856386608265,1543.9
rank_assignments_condorcet_method,100,150,10,95.24195835323653,0.9524195835323652,0.006349463890215769,10112.4
rank_assignments_range,100,150,10,95.19395223756123,0.9519395223756123,0.006346263482504082,128.3
cbba_task_allocation,100,150,,95.2419583532365,0.952419583532365,0.006349463890215766,6145.3
ssia_task_allocation,100,150,,90.5286748813064,0.905286748813064,0.006035244992087093,639.9
ilp_task_allocation,100,150,,95.24195835323653,0.9524195835323652,0.006349463890215769,240842.5
jv_task_allocation,100,150,,95.2419583532365,0.952419583532365,0.006349463890215766,220.7
rank_assignments_borda,100,150,10,93.08436632120842,0.9308436632120842,0.006205624421413895,1302.2
rank_assignments_approval,100,150,10,93.59453864566645,0.9359453864566645,0.006239635909711097,1189.6
rank_assignments_majority_judgment,100,150,10,92.73040349205763,0.9273040349205763,0.006182026899470509,249.7
rank_assignments_cumulative_voting,100,150,10,95.47553932215588,0.9547553932215588,0.006365035954810392,1440.6
rank_assignments_condorcet_method,100,150,10,95.42753320648056,0.9542753320648056,0.006361835547098704,10316.8
rank_assignments_range,100,150,10,95.52354543783115,0.9552354543783115,0.006368236362522077,127.3
cbba_task_allocation,100,150,,95.44721121863978,0.9544721121863978,0.006363147414575985,7007.3
ssia_task_allocation,100,150,,90.42912000957106,0.9042912000957106,0.006028608000638071,685.7
ilp_task_allocation,100,150,,95.52354543783115,0.9552354543783115,0.006368236362522077,247122.3
jv_task_allocation,100,150,,95.52354543783115,0.9552354543783115,0.006368236362522077,272.0
rank_assignments_borda,100,150,10,91.31888223542354,0.9131888223542355,0.006087925482361569,1367.1
rank_assignments_approval,100,150,10,91.34355729618886,0.9134355729618886,0.006089570486412591,1286.5
rank_assignments_majority_judgment,100,150,10,91.37720010802714,0.9137720010802713,0.006091813340535142,278.5
rank_assignments_cumulative_voting,100,150,10,95.49745150872968,0.9549745150872968,0.006366496767248646,1494.4
rank_assignments_condorcet_method,100,150,10,95.54545762440495,0.9554545762440495,0.00636969717496033,10978.3
rank_assignments_range,100,150,10,95.4494453930544,0.954494453930544,0.00636329635953696,136.6
cbba_task_allocation,100,150,,94.84104698390409,0.9579903735747888,0.006322736465593606,5976.0
ssia_task_allocation,100,150,,90.37811121344949,0.9037811121344949,0.006025207414229966,740.2
ilp_task_allocation,100,150,,95.59346374008024,0.9559346374008024,0.006372897582672016,268978.3
jv_task_allocation,100,150,,95.59346374008025,0.9559346374008025,0.006372897582672017,195.0
rank_assignments_borda,100,150,10,92.57991714984193,0.9257991714984193,0.006171994476656129,1299.0
rank_assignments_approval,100,150,10,92.56673079680594,0.9256673079680594,0.00617111538645373,1204.8
rank_assignments_majority_judgment,100,150,10,92.25857131421037,0.9225857131421037,0.006150571420947358,260.2
rank_assignments_cumulative_voting,100,150,10,95.12095348937451,0.9512095348937452,0.006341396899291634,1597.6
rank_assignments_condorcet_method,100,150,10,94.96789226488472,0.9496789226488472,0.0063311928176589816,10240.6
rank_assignments_range,100,150,10,95.12095348937451,0.9512095348937452,0.006341396899291634,123.1
cbba_task_allocation,100,150,,95.16895960504979,0.951689596050498,0.00634459730700332,5633.4
ssia_task_allocation,100,150,,90.87704202591415,0.9087704202591415,0.006058469468394277,710.2
ilp_task_allocation,100,150,,95.16895960504979,0.951689596050498,0.00634459730700332,243026.2
jv_task_allocation,100,150,,95.16895960504979,0.951689596050498,0.00634459730700332,238.4
rank_assignments_borda,100,150,25,90.32422843701035,0.9032422843701035,0.0060216152291340235,3233.9
rank_assignments_approval,100,150,25,88.91866231039162,0.8891866231039163,0.005927910820692775,2979.4
rank_assignments_majority_judgment,100,150,25,89.93961729525635,0.8993961729525636,0.005995974486350424,608.1
rank_assignments_cumulative_voting,100,150,25,92.372526173278,0.92372526173278,0.006158168411551867,3929.2
rank_assignments_condorcet_method,100,150,25,92.25680206131331,0.922568020613133,0.0061504534707542205,70930.5
rank_assignments_range,100,150,25,92.372526173278,0.92372526173278,0.006158168411551867,326.6
cbba_task_allocation,100,150,,89.64857343428768,0.9338393066071634,0.0059765715622858455,10067.0
ssia_task_allocation,100,150,,89.2476045325669,0.8924760453256689,0.005949840302171126,679.5
ilp_task_allocation,100,150,,92.37252617327802,0.9237252617327801,0.0061581684115518676,247808.3
jv_task_allocation,100,150,,92.37252617327802,0.9237252617327801,0.0061581684115518676,322.1
rank_assignments_borda,100,150,25,90.21510172412427,0.9021510172412427,0.006014340114941618,3184.1
rank_assignments_approval,100,150,25,90.6047714934933,0.9060477149349331,0.00604031809956622,3025.1
rank_assignments_majority_judgment,100,150,25,90.4689904825243,0.904689904825243,0.006031266032168287,595.4
rank_assignments_cumulative_voting,100,150,25,93.17957054799157,0.9317957054799157,0.006211971369866105,3493.9
rank_assignments_condorcet_method,100,150,25,93.17957054799159,0.9317957054799159,0.006211971369866106,68512.2
rank_assignments_range,100,150,25,93.13156443231631,0.931315644323163,0.006208770962154421,326.8
cbba_task_allocation,100,150,,93.22135630406304,0.9322135630406304,0.006214757086937536,8986.0
ssia_task_allocation,100,150,,88.29223259975132,0.8829223259975132,0.005886148839983421,650.5
ilp_task_allocation,100,150,,93.22135630406304,0.9322135630406304,0.006214757086937536,270643.7
jv_task_allocation,100,150,,93.22135630406304,0.9322135630406304,0.006214757086937536,267.7
rank_assignments_borda,100,150,25,93.35694413288397,0.9335694413288397,0.006223796275525598,3191.6
rank_assignments_approval,100,150,25,92.14849171014582,0.9214849171014582,0.006143232780676388,2950.6
rank_assignments_majority_judgment,100,150,25,92.73474252496808,0.9273474252496808,0.006182316168331206,617.5
rank_assignments_cumulative_voting,100,150,25,95.33546511065308,0.9533546511065307,0.006355697674043538,3694.3
rank_assignments_condorcet_method,100,150,25,95.24733895109834,0.9524733895109834,0.00634982259673989,68533.4
rank_assignments_range,100,150,25,95.33546511065305,0.9533546511065305,0.006355697674043537,311.0
cbba_task_allocation,100,150,,95.33546511065303,0.9533546511065303,0.006355697674043536,5771.8
ssia_task_allocation,100,150,,90.95088519825356,0.9095088519825356,0.006063392346550237,636.4
ilp_task_allocation,100,150,,95.33546511065306,0.9533546511065306,0.0063556976740435376,239821.4
jv_task_allocation,100,150,,95.33546511065303,0.9533546511065303,0.006355697674043536,244.8
rank_assignments_borda,100,150,25,93.13890957650354,0.9313890957650354,0.006209260638433569,3220.9
rank_assignments_approval,100,150,25,91.69985062691828,0.9169985062691828,0.006113323375127885,3204.8
rank_assignments_majority_judgment,100,150,25,91.88806440460577,0.9188806440460577,0.006125870960307051,599.8
rank_assignments_cumulative_voting,100,150,25,95.2762513514393,0.952762513514393,0.006351750090095953,3720.3
rank_assignments_condorcet_method,100,150,25,95.23435167420128,0.9523435167420128,0.0063489567782800856,73448.4
rank_assignments_range,100,150,25,95.22824523576402,0.9522824523576402,0.006348549682384268,339.2
cbba_task_allocation,100,150,,95.37837002122716,0.9537837002122715,0.0063585580014151434,6180.1
ssia_task_allocation,100,150,,90.77480749961943,0.9077480749961943,0.006051653833307961,636.6
ilp_task_allocation,100,150,,95.37837002122713,0.9537837002122713,0.006358558001415142,235831.8
jv_task_allocation,100,150,,95.37837002122713,0.9537837002122713,0.006358558001415142,223.1
rank_assignments_borda,100,150,25,92.81943908560446,0.9281943908560446,0.006187962605706964,3263.4
rank_assignments_approval,100,150,25,93.07517934886356,0.9307517934886356,0.006205011956590904,3225.0
rank_assignments_majority_judgment,100,150,25,92.12788552638176,0.9212788552638176,0.006141859035092117,571.6
rank_assignments_cumulative_voting,100,150,25,94.93772725953177,0.9493772725953177,0.006329181817302118,3493.7
rank_assignments_condorcet_method,100,150,25,94.93772725953177,0.9493772725953177,0.006329181817302118,69439.1
rank_assignments_range,100,150,25,94.88972114385648,0.9488972114385648,0.0063259814095904315,322.9
cbba_task_allocation,100,150,,94.93772725953178,0.9493772725953178,0.006329181817302119,9556.9
ssia_task_allocation,100,150,,92.36876941388218,0.9236876941388218,0.006157917960925479,695.5
ilp_task_allocation,100,150,,94.93772725953175,0.9493772725953176,0.006329181817302117,275746.1
jv_task_allocation,100,150,,94.93772725953173,0.9493772725953172,0.0063291818173021154,201.9
rank_assignments_borda,100,150,50,91.20731954491347,0.9120731954491348,0.006080487969660898,6839.5
rank_assignments_approval,100,150,50,91.96490753032103,0.9196490753032103,0.006130993835354735,5955.9
rank_assignments_majority_judgment,100,150,50,90.30649552980378,0.9030649552980379,0.006020433035320252,1606.9
rank_assignments_cumulative_voting,100,150,50,93.507591372253,0.9350759137225301,0.006233839424816867,6977.7
rank_assignments_condorcet_method,100,150,50,93.43577573276818,0.9343577573276818,0.006229051715517879,285230.0
rank_assignments_range,100,150,50,93.50759137225302,0.9350759137225302,0.006233839424816868,659.0
cbba_task_allocation,100,150,,89.46133717938227,0.9517163529721518,0.005964089145292151,8179.8
ssia_task_allocation,100,150,,88.69292562751207,0.8869292562751206,0.005912861708500804,696.1
ilp_task_allocation,100,150,,93.55559748792828,0.9355559748792828,0.006237039832528552,256105.0
jv_task_allocation,100,150,,93.5555974879283,0.935555974879283,0.006237039832528553,284.2
rank_assignments_borda,100,150,50,93.39808322139147,0.9339808322139147,0.006226538881426098,6726.1
rank_assignments_approval,100,150,50,91.78102029380226,0.9178102029380226,0.0061187346862534835,6181.0
rank_assignments_majority_judgment,100,150,50,91.52862359478897,0.9152862359478897,0.006101908239652598,1214.3
rank_assignments_cumulative_voting,100,150,50,94.40268405305997,0.9440268405305997,0.006293512270203998,7043.2
rank_assignments_condorcet_method,100,150,50,94.35467793738468,0.9435467793738468,0.006290311862492312,287707.0
rank_assignments_range,100,150,50,94.35467793738468,0.9435467793738468,0.006290311862492312,654.2
